County,County Name,Precinct,Congressional,Legislative,Office Name,Early Votes For,Early Votes Against,Election Night Votes For,Election Night Votes Against,Mail-In Ballot 1 Votes For,Mail-In Ballot 1 Votes Against,Provisional Votes For,Provisional Votes Against,Mail-In Ballot 2 Votes For,Mail-In Ballot 2 Votes Against,Early Votes,Election Night Votes,Mail-In Ballot 1 Votes,Provisional Votes,Mail-In Ballot 2 Votes
03,Baltimore City,027-009,07,45,State Senator,53,NA,342,NA,102,NA,14,NA,38,NA,53,342,102,14,38
03,Baltimore City,027-009,07,45,State's Attorney,53,NA,354,NA,104,NA,19,NA,38,NA,53,354,104,19,38
03,Baltimore City,027-009,07,45,U.S. Congress,57,NA,409,NA,112,NA,20,NA,44,NA,57,409,112,20,44
03,Baltimore City,027-009,07,45,U.S. Senator,58,NA,410,NA,114,NA,20,NA,45,NA,58,410,114,20,45
03,Baltimore City,027-010,07,45,Attorney General,32,NA,186,NA,59,NA,10,NA,28,NA,32,186,59,10,28
03,Baltimore City,027-010,07,45,Board of Ed at Large,43,NA,227,NA,66,NA,8,NA,36,NA,43,227,66,8,36
03,Baltimore City,027-010,07,45,Clerk Circuit Court,25,NA,134,NA,41,NA,9,NA,24,NA,25,134,41,9,24
03,Baltimore City,027-010,07,45,Comptroller,32,NA,188,NA,59,NA,10,NA,29,NA,32,188,59,10,29
03,Baltimore City,027-010,07,45,Governor / Lt. Governor,32,NA,187,NA,59,NA,10,NA,29,NA,32,187,59,10,29
03,Baltimore City,027-010,07,45,House of Delegates,78,NA,415,NA,121,NA,22,NA,62,NA,78,415,121,22,62
03,Baltimore City,027-010,07,45,Judge Circuit Court,95,NA,370,NA,126,NA,16,NA,57,NA,95,370,126,16,57
03,Baltimore City,027-010,07,45,Judge Orphans' Court,68,NA,336,NA,108,NA,16,NA,55,NA,68,336,108,16,55
03,Baltimore City,027-010,07,45,Judge Spec Appeal at Lg,47,10,198,92,72,15,11,3,38,1,57,290,87,14,39
03,Baltimore City,027-010,07,45,Register of Wills,25,NA,137,NA,45,NA,8,NA,24,NA,25,137,45,8,24
03,Baltimore City,027-010,07,45,Sheriff,24,NA,134,NA,45,NA,8,NA,22,NA,24,134,45,8,22
03,Baltimore City,027-010,07,45,State Senator,26,NA,151,NA,43,NA,8,NA,28,NA,26,151,43,8,28
03,Baltimore City,027-010,07,45,State's Attorney,24,NA,150,NA,47,NA,9,NA,27,NA,24,150,47,9,27
03,Baltimore City,027-010,07,45,U.S. Congress,32,NA,185,NA,59,NA,10,NA,29,NA,32,185,59,10,29
03,Baltimore City,027-010,07,45,U.S. Senator,32,NA,184,NA,58,NA,10,NA,29,NA,32,184,58,10,29
03,Baltimore City,027-011,07,45,Attorney General,121,NA,591,NA,184,NA,28,NA,80,NA,121,591,184,28,80
03,Baltimore City,027-011,07,45,Board of Ed at Large,170,NA,796,NA,235,NA,40,NA,106,NA,170,796,235,40,106
03,Baltimore City,027-011,07,45,Clerk Circuit Court,100,NA,450,NA,145,NA,21,NA,66,NA,100,450,145,21,66
03,Baltimore City,027-011,07,45,Comptroller,117,NA,585,NA,186,NA,29,NA,81,NA,117,585,186,29,81
03,Baltimore City,027-011,07,45,Governor / Lt. Governor,121,NA,593,NA,187,NA,29,NA,82,NA,121,593,187,29,82
03,Baltimore City,027-011,07,45,House of Delegates,278,NA,1232,NA,456,NA,51,NA,195,NA,278,1232,456,51,195
03,Baltimore City,027-011,07,45,Judge Circuit Court,277,NA,1177,NA,408,NA,38,NA,157,NA,277,1177,408,38,157
03,Baltimore City,027-011,07,45,Judge Orphans' Court,244,NA,1059,NA,352,NA,43,NA,167,NA,244,1059,352,43,167
03,Baltimore City,027-011,07,45,Judge Spec Appeal at Lg,158,35,662,292,227,47,23,26,81,24,193,954,274,49,105
03,Baltimore City,027-011,07,45,Register of Wills,100,NA,459,NA,149,NA,21,NA,66,NA,100,459,149,21,66
03,Baltimore City,027-011,07,45,Sheriff,101,NA,445,NA,143,NA,19,NA,62,NA,101,445,143,19,62
03,Baltimore City,027-011,07,45,State Senator,113,NA,470,NA,161,NA,20,NA,72,NA,113,470,161,20,72
03,Baltimore City,027-011,07,45,State's Attorney,112,NA,491,NA,172,NA,21,NA,70,NA,112,491,172,21,70
03,Baltimore City,027-011,07,45,U.S. Congress,115,NA,584,NA,185,NA,29,NA,77,NA,115,584,185,29,77
03,Baltimore City,027-011,07,45,U.S. Senator,120,NA,590,NA,186,NA,29,NA,80,NA,120,590,186,29,80
03,Baltimore City,027-012,07,45,Attorney General,38,NA,134,NA,43,NA,13,NA,25,NA,38,134,43,13,25
03,Baltimore City,027-012,07,45,Board of Ed at Large,54,NA,172,NA,58,NA,12,NA,33,NA,54,172,58,12,33
03,Baltimore City,027-012,07,45,Clerk Circuit Court,34,NA,96,NA,31,NA,11,NA,20,NA,34,96,31,11,20
03,Baltimore City,027-012,07,45,Comptroller,39,NA,134,NA,44,NA,12,NA,25,NA,39,134,44,12,25
03,Baltimore City,027-012,07,45,Governor / Lt. Governor,40,NA,136,NA,43,NA,12,NA,25,NA,40,136,43,12,25
03,Baltimore City,027-012,07,45,House of Delegates,101,NA,286,NA,91,NA,23,NA,61,NA,101,286,91,23,61
03,Baltimore City,027-012,07,45,Judge Circuit Court,98,NA,294,NA,87,NA,20,NA,68,NA,98,294,87,20,68
03,Baltimore City,027-012,07,45,Judge Orphans' Court,91,NA,243,NA,84,NA,20,NA,51,NA,91,243,84,20,51
03,Baltimore City,027-012,07,45,Judge Spec Appeal at Lg,49,18,165,62,51,11,12,6,34,5,67,227,62,18,39
03,Baltimore City,027-012,07,45,Register of Wills,34,NA,98,NA,33,NA,11,NA,20,NA,34,98,33,11,20
03,Baltimore City,027-012,07,45,Sheriff,33,NA,98,NA,31,NA,8,NA,19,NA,33,98,31,8,19
03,Baltimore City,027-012,07,45,State Senator,37,NA,102,NA,34,NA,9,NA,22,NA,37,102,34,9,22
03,Baltimore City,027-012,07,45,State's Attorney,36,NA,108,NA,34,NA,10,NA,23,NA,36,108,34,10,23
03,Baltimore City,027-012,07,45,U.S. Congress,39,NA,135,NA,41,NA,11,NA,25,NA,39,135,41,11,25
03,Baltimore City,027-012,07,45,U.S. Senator,39,NA,135,NA,42,NA,13,NA,25,NA,39,135,42,13,25
03,Baltimore City,027-013,07,45,Attorney General,116,NA,403,NA,203,NA,28,NA,75,NA,116,403,203,28,75
03,Baltimore City,027-013,07,45,Board of Ed at Large,160,NA,563,NA,294,NA,33,NA,115,NA,160,563,294,33,115
03,Baltimore City,027-013,07,45,Clerk Circuit Court,100,NA,332,NA,168,NA,26,NA,62,NA,100,332,168,26,62
03,Baltimore City,027-013,07,45,Comptroller,116,NA,395,NA,203,NA,29,NA,74,NA,116,395,203,29,74
03,Baltimore City,027-013,07,45,Governor / Lt. Governor,116,NA,400,NA,200,NA,30,NA,75,NA,116,400,200,30,75
03,Baltimore City,027-013,07,45,House of Delegates,283,NA,881,NA,492,NA,56,NA,183,NA,283,881,492,56,183
03,Baltimore City,027-013,07,45,Judge Circuit Court,250,NA,910,NA,480,NA,65,NA,161,NA,250,910,480,65,161
03,Baltimore City,027-013,07,45,Judge Orphans' Court,232,NA,806,NA,424,NA,60,NA,155,NA,232,806,424,60,155
03,Baltimore City,027-013,07,45,Judge Spec Appeal at Lg,134,45,503,177,251,59,35,15,88,29,179,680,310,50,117
03,Baltimore City,027-013,07,45,Register of Wills,101,NA,335,NA,175,NA,26,NA,63,NA,101,335,175,26,63
03,Baltimore City,027-013,07,45,Sheriff,94,NA,332,NA,170,NA,25,NA,63,NA,94,332,170,25,63
03,Baltimore City,027-013,07,45,State Senator,109,NA,336,NA,179,NA,24,NA,66,NA,109,336,179,24,66
03,Baltimore City,027-013,07,45,State's Attorney,109,NA,353,NA,191,NA,27,NA,68,NA,109,353,191,27,68
03,Baltimore City,027-013,07,45,U.S. Congress,116,NA,397,NA,204,NA,26,NA,76,NA,116,397,204,26,76
03,Baltimore City,027-013,07,45,U.S. Senator,116,NA,397,NA,205,NA,28,NA,76,NA,116,397,205,28,76
03,Baltimore City,027-014,07,45,Attorney General,138,NA,665,NA,197,NA,5,NA,129,NA,138,665,197,5,129
03,Baltimore City,027-014,07,45,Board of Ed at Large,199,NA,970,NA,267,NA,6,NA,188,NA,199,970,267,6,188
03,Baltimore City,027-014,07,45,Clerk Circuit Court,122,NA,546,NA,152,NA,4,NA,105,NA,122,546,152,4,105
03,Baltimore City,027-014,07,45,Comptroller,138,NA,666,NA,194,NA,5,NA,129,NA,138,666,194,5,129
03,Baltimore City,027-014,07,45,Governor / Lt. Governor,139,NA,666,NA,192,NA,5,NA,130,NA,139,666,192,5,130
03,Baltimore City,027-014,07,45,House of Delegates,369,NA,1552,NA,466,NA,6,NA,323,NA,369,1552,466,6,323
03,Baltimore City,027-014,07,45,Judge Circuit Court,337,NA,1444,NA,419,NA,9,NA,284,NA,337,1444,419,9,284
03,Baltimore City,027-014,07,45,Judge Orphans' Court,320,NA,1353,NA,403,NA,7,NA,278,NA,320,1353,403,7,278
03,Baltimore City,027-014,07,45,Judge Spec Appeal at Lg,177,35,774,299,227,47,4,5,141,49,212,1073,274,9,190
03,Baltimore City,027-014,07,45,Register of Wills,121,NA,554,NA,153,NA,5,NA,105,NA,121,554,153,5,105
03,Baltimore City,027-014,07,45,Sheriff,120,NA,540,NA,160,NA,4,NA,105,NA,120,540,160,4,105
03,Baltimore City,027-014,07,45,State Senator,131,NA,575,NA,170,NA,3,NA,117,NA,131,575,170,3,117
03,Baltimore City,027-014,07,45,State's Attorney,126,NA,587,NA,175,NA,5,NA,117,NA,126,587,175,5,117
03,Baltimore City,027-014,07,45,U.S. Congress,136,NA,672,NA,191,NA,5,NA,127,NA,136,672,191,5,127
03,Baltimore City,027-014,07,45,U.S. Senator,136,NA,659,NA,193,NA,5,NA,126,NA,136,659,193,5,126
03,Baltimore City,027-015,07,45,Attorney General,136,NA,384,NA,177,NA,32,NA,47,NA,136,384,177,32,47
03,Baltimore City,027-015,07,45,Board of Ed at Large,224,NA,586,NA,260,NA,44,NA,66,NA,224,586,260,44,66
03,Baltimore City,027-015,07,45,Clerk Circuit Court,126,NA,343,NA,149,NA,28,NA,41,NA,126,343,149,28,41
03,Baltimore City,027-015,07,45,Comptroller,134,NA,382,NA,178,NA,31,NA,47,NA,134,382,178,31,47
03,Baltimore City,027-015,07,45,Governor / Lt. Governor,137,NA,381,NA,176,NA,31,NA,49,NA,137,381,176,31,49
03,Baltimore City,027-015,07,45,House of Delegates,356,NA,904,NA,452,NA,56,NA,116,NA,356,904,452,56,116
03,Baltimore City,027-015,07,45,Judge Circuit Court,354,NA,944,NA,423,NA,67,NA,103,NA,354,944,423,67,103
03,Baltimore City,027-015,07,45,Judge Orphans' Court,317,NA,820,NA,404,NA,67,NA,109,NA,317,820,404,67,109
03,Baltimore City,027-015,07,45,Judge Spec Appeal at Lg,194,42,529,155,254,36,40,21,50,19,236,684,290,61,69
03,Baltimore City,027-015,07,45,Register of Wills,128,NA,345,NA,156,NA,28,NA,39,NA,128,345,156,28,39
03,Baltimore City,027-015,07,45,Sheriff,123,NA,328,NA,153,NA,27,NA,38,NA,123,328,153,27,38
03,Baltimore City,027-015,07,45,State Senator,124,NA,356,NA,165,NA,23,NA,44,NA,124,356,165,23,44
03,Baltimore City,027-015,07,45,State's Attorney,130,NA,367,NA,165,NA,30,NA,43,NA,130,367,165,30,43
03,Baltimore City,027-015,07,45,U.S. Congress,136,NA,385,NA,176,NA,32,NA,49,NA,136,385,176,32,49
03,Baltimore City,027-015,07,45,U.S. Senator,133,NA,386,NA,177,NA,31,NA,49,NA,133,386,177,31,49
03,Baltimore City,027-016,07,45,Attorney General,45,NA,201,NA,73,NA,40,NA,42,NA,45,201,73,40,42
03,Baltimore City,027-016,07,45,Board of Ed at Large,69,NA,291,NA,89,NA,52,NA,49,NA,69,291,89,52,49
03,Baltimore City,027-016,07,45,Clerk Circuit Court,40,NA,152,NA,56,NA,36,NA,29,NA,40,152,56,36,29
03,Baltimore City,027-016,07,45,Comptroller,44,NA,205,NA,75,NA,39,NA,39,NA,44,205,75,39,39
03,Baltimore City,027-016,07,45,Governor / Lt. Governor,44,NA,204,NA,70,NA,38,NA,41,NA,44,204,70,38,41
03,Baltimore City,027-016,07,45,House of Delegates,112,NA,495,NA,181,NA,83,NA,101,NA,112,495,181,83,101
03,Baltimore City,027-016,07,45,Judge Circuit Court,104,NA,441,NA,155,NA,64,NA,65,NA,104,441,155,64,65
03,Baltimore City,027-016,07,45,Judge Orphans' Court,108,NA,387,NA,164,NA,67,NA,65,NA,108,387,164,67,65
03,Baltimore City,027-016,07,45,Judge Spec Appeal at Lg,54,9,227,64,84,22,41,20,36,11,63,291,106,61,47
03,Baltimore City,027-016,07,45,Register of Wills,42,NA,154,NA,57,NA,36,NA,30,NA,42,154,57,36,30
03,Baltimore City,027-016,07,45,Sheriff,42,NA,148,NA,67,NA,31,NA,29,NA,42,148,67,31,29
03,Baltimore City,027-016,07,45,State Senator,42,NA,177,NA,63,NA,35,NA,36,NA,42,177,63,35,36
03,Baltimore City,027-016,07,45,State's Attorney,42,NA,178,NA,69,NA,37,NA,37,NA,42,178,69,37,37
03,Baltimore City,027-016,07,45,U.S. Congress,45,NA,206,NA,75,NA,39,NA,41,NA,45,206,75,39,41
03,Baltimore City,027-016,07,45,U.S. Senator,45,NA,204,NA,75,NA,38,NA,40,NA,45,204,75,38,40
03,Baltimore City,027-017,07,43A,Attorney General,121,NA,213,NA,135,NA,20,NA,57,NA,121,213,135,20,57
03,Baltimore City,027-017,07,43A,Board of Ed at Large,182,NA,305,NA,181,NA,22,NA,79,NA,182,305,181,22,79
03,Baltimore City,027-017,07,43A,Clerk Circuit Court,102,NA,168,NA,118,NA,17,NA,48,NA,102,168,118,17,48
03,Baltimore City,027-017,07,43A,Comptroller,119,NA,212,NA,133,NA,21,NA,58,NA,119,212,133,21,58
03,Baltimore City,027-017,07,43A,Governor / Lt. Governor,121,NA,215,NA,137,NA,19,NA,58,NA,121,215,137,19,58
03,Baltimore City,027-017,07,43A,House of Delegates,214,NA,354,NA,240,NA,23,NA,96,NA,214,354,240,23,96
03,Baltimore City,027-017,07,43A,Judge Circuit Court,274,NA,462,NA,292,NA,37,NA,118,NA,274,462,292,37,118
03,Baltimore City,027-017,07,43A,Judge Orphans' Court,248,NA,387,NA,298,NA,30,NA,109,NA,248,387,298,30,109
03,Baltimore City,027-017,07,43A,Judge Spec Appeal at Lg,148,41,246,82,170,29,25,9,55,13,189,328,199,34,68
03,Baltimore City,027-017,07,43A,Register of Wills,105,NA,171,NA,119,NA,17,NA,45,NA,105,171,119,17,45
03,Baltimore City,027-017,07,43A,Sheriff,108,NA,168,NA,113,NA,17,NA,49,NA,108,168,113,17,49
03,Baltimore City,027-017,07,43A,State Senator,121,NA,207,NA,132,NA,16,NA,57,NA,121,207,132,16,57
03,Baltimore City,027-017,07,43A,State's Attorney,113,NA,190,NA,124,NA,17,NA,51,NA,113,190,124,17,51
03,Baltimore City,027-017,07,43A,U.S. Congress,119,NA,211,NA,132,NA,21,NA,57,NA,119,211,132,21,57
03,Baltimore City,027-017,07,43A,U.S. Senator,120,NA,211,NA,135,NA,21,NA,55,NA,120,211,135,21,55
03,Baltimore City,027-018,07,45,Attorney General,110,NA,254,NA,141,NA,17,NA,80,NA,110,254,141,17,80
03,Baltimore City,027-018,07,45,Board of Ed at Large,162,NA,366,NA,185,NA,12,NA,103,NA,162,366,185,12,103
03,Baltimore City,027-018,07,45,Clerk Circuit Court,95,NA,219,NA,110,NA,14,NA,64,NA,95,219,110,14,64
03,Baltimore City,027-018,07,45,Comptroller,110,NA,257,NA,141,NA,17,NA,80,NA,110,257,141,17,80
03,Baltimore City,027-018,07,45,Governor / Lt. Governor,111,NA,258,NA,143,NA,18,NA,81,NA,111,258,143,18,81
03,Baltimore City,027-018,07,45,House of Delegates,269,NA,609,NA,361,NA,32,NA,211,NA,269,609,361,32,211
03,Baltimore City,027-018,07,45,Judge Circuit Court,230,NA,555,NA,316,NA,40,NA,163,NA,230,555,316,40,163
03,Baltimore City,027-018,07,45,Judge Orphans' Court,231,NA,529,NA,293,NA,33,NA,163,NA,231,529,293,33,163
03,Baltimore City,027-018,07,45,Judge Spec Appeal at Lg,119,42,309,87,143,53,25,0,79,29,161,396,196,25,108
03,Baltimore City,027-018,07,45,Register of Wills,94,NA,221,NA,111,NA,14,NA,65,NA,94,221,111,14,65
03,Baltimore City,027-018,07,45,Sheriff,94,NA,225,NA,106,NA,13,NA,62,NA,94,225,106,13,62
03,Baltimore City,027-018,07,45,State Senator,106,NA,240,NA,118,NA,10,NA,72,NA,106,240,118,10,72
03,Baltimore City,027-018,07,45,State's Attorney,107,NA,243,NA,124,NA,14,NA,77,NA,107,243,124,14,77
03,Baltimore City,027-018,07,45,U.S. Congress,108,NA,253,NA,143,NA,18,NA,81,NA,108,253,143,18,81
03,Baltimore City,027-018,07,45,U.S. Senator,110,NA,257,NA,143,NA,17,NA,82,NA,110,257,143,17,82
03,Baltimore City,027-019,07,45,Attorney General,73,NA,154,NA,103,NA,12,NA,33,NA,73,154,103,12,33
03,Baltimore City,027-019,07,45,Board of Ed at Large,119,NA,232,NA,154,NA,13,NA,48,NA,119,232,154,13,48
03,Baltimore City,027-019,07,45,Clerk Circuit Court,72,NA,144,NA,93,NA,9,NA,28,NA,72,144,93,9,28
03,Baltimore City,027-019,07,45,Comptroller,73,NA,155,NA,102,NA,11,NA,34,NA,73,155,102,11,34
03,Baltimore City,027-019,07,45,Governor / Lt. Governor,73,NA,157,NA,104,NA,11,NA,34,NA,73,157,104,11,34
03,Baltimore City,027-019,07,45,House of Delegates,193,NA,379,NA,267,NA,19,NA,76,NA,193,379,267,19,76
03,Baltimore City,027-019,07,45,Judge Circuit Court,198,NA,379,NA,279,NA,22,NA,79,NA,198,379,279,22,79
03,Baltimore City,027-019,07,45,Judge Orphans' Court,182,NA,357,NA,244,NA,19,NA,61,NA,182,357,244,19,61
03,Baltimore City,027-019,07,45,Judge Spec Appeal at Lg,103,19,209,70,160,20,12,9,41,16,122,279,180,21,57
03,Baltimore City,027-019,07,45,Register of Wills,72,NA,140,NA,96,NA,7,NA,27,NA,72,140,96,7,27
03,Baltimore City,027-019,07,45,Sheriff,68,NA,137,NA,93,NA,7,NA,27,NA,68,137,93,7,27
03,Baltimore City,027-019,07,45,State Senator,71,NA,143,NA,97,NA,8,NA,31,NA,71,143,97,8,31
03,Baltimore City,027-019,07,45,State's Attorney,72,NA,146,NA,100,NA,9,NA,30,NA,72,146,100,9,30
03,Baltimore City,027-019,07,45,U.S. Congress,73,NA,156,NA,104,NA,11,NA,34,NA,73,156,104,11,34
03,Baltimore City,027-019,07,45,U.S. Senator,73,NA,153,NA,102,NA,11,NA,33,NA,73,153,102,11,33
03,Baltimore City,027-020,07,43A,Attorney General,201,NA,344,NA,272,NA,52,NA,80,NA,201,344,272,52,80
03,Baltimore City,027-020,07,43A,Board of Ed at Large,317,NA,567,NA,398,NA,77,NA,115,NA,317,567,398,77,115
03,Baltimore City,027-020,07,43A,Clerk Circuit Court,185,NA,325,NA,240,NA,48,NA,75,NA,185,325,240,48,75
03,Baltimore City,027-020,07,43A,Comptroller,195,NA,343,NA,269,NA,53,NA,81,NA,195,343,269,53,81
03,Baltimore City,027-020,07,43A,Governor / Lt. Governor,199,NA,348,NA,265,NA,54,NA,82,NA,199,348,265,54,82
03,Baltimore City,027-020,07,43A,House of Delegates,345,NA,579,NA,476,NA,67,NA,149,NA,345,579,476,67,149
03,Baltimore City,027-020,07,43A,Judge Circuit Court,519,NA,828,NA,712,NA,109,NA,238,NA,519,828,712,109,238
03,Baltimore City,027-020,07,43A,Judge Orphans' Court,464,NA,763,NA,635,NA,97,NA,202,NA,464,763,635,97,202
03,Baltimore City,027-020,07,43A,Judge Spec Appeal at Lg,299,61,457,134,402,63,64,19,125,16,360,591,465,83,141
03,Baltimore City,027-020,07,43A,Register of Wills,183,NA,319,NA,249,NA,49,NA,78,NA,183,319,249,49,78
03,Baltimore City,027-020,07,43A,Sheriff,178,NA,306,NA,240,NA,49,NA,74,NA,178,306,240,49,74
03,Baltimore City,027-020,07,43A,State Senator,197,NA,341,NA,268,NA,45,NA,79,NA,197,341,268,45,79
03,Baltimore City,027-020,07,43A,State's Attorney,192,NA,332,NA,260,NA,50,NA,80,NA,192,332,260,50,80
03,Baltimore City,027-020,07,43A,U.S. Congress,201,NA,345,NA,272,NA,52,NA,81,NA,201,345,272,52,81
03,Baltimore City,027-020,07,43A,U.S. Senator,199,NA,343,NA,269,NA,53,NA,82,NA,199,343,269,53,82
03,Baltimore City,027-021,07,43A,Attorney General,169,NA,349,NA,180,NA,16,NA,47,NA,169,349,180,16,47
03,Baltimore City,027-021,07,43A,Board of Ed at Large,267,NA,533,NA,264,NA,17,NA,68,NA,267,533,264,17,68
03,Baltimore City,027-021,07,43A,Clerk Circuit Court,158,NA,327,NA,150,NA,11,NA,43,NA,158,327,150,11,43
03,Baltimore City,027-021,07,43A,Comptroller,169,NA,345,NA,177,NA,17,NA,45,NA,169,345,177,17,45
03,Baltimore City,027-021,07,43A,Governor / Lt. Governor,170,NA,351,NA,180,NA,17,NA,44,NA,170,351,180,17,44
03,Baltimore City,027-021,07,43A,House of Delegates,303,NA,567,NA,309,NA,21,NA,81,NA,303,567,309,21,81
03,Baltimore City,027-021,07,43A,Judge Circuit Court,428,NA,839,NA,453,NA,31,NA,100,NA,428,839,453,31,100
03,Baltimore City,027-021,07,43A,Judge Orphans' Court,403,NA,737,NA,401,NA,29,NA,111,NA,403,737,401,29,111
03,Baltimore City,027-021,07,43A,Judge Spec Appeal at Lg,244,54,490,139,242,64,17,2,60,15,298,629,306,19,75
03,Baltimore City,027-021,07,43A,Register of Wills,158,NA,327,NA,158,NA,11,NA,44,NA,158,327,158,11,44
03,Baltimore City,027-021,07,43A,Sheriff,163,NA,320,NA,156,NA,11,NA,42,NA,163,320,156,11,42
03,Baltimore City,027-021,07,43A,State Senator,166,NA,340,NA,175,NA,11,NA,44,NA,166,340,175,11,44
03,Baltimore City,027-021,07,43A,State's Attorney,168,NA,338,NA,170,NA,11,NA,45,NA,168,338,170,11,45
03,Baltimore City,027-021,07,43A,U.S. Congress,172,NA,346,NA,179,NA,17,NA,46,NA,172,346,179,17,46
03,Baltimore City,027-021,07,43A,U.S. Senator,172,NA,347,NA,179,NA,16,NA,46,NA,172,347,179,16,46
03,Baltimore City,027-022,07,43A,Attorney General,284,NA,367,NA,301,NA,41,NA,59,NA,284,367,301,41,59
03,Baltimore City,027-022,07,43A,Board of Ed at Large,432,NA,583,NA,465,NA,50,NA,85,NA,432,583,465,50,85
03,Baltimore City,027-022,07,43A,Clerk Circuit Court,256,NA,340,NA,279,NA,33,NA,52,NA,256,340,279,33,52
03,Baltimore City,027-022,07,43A,Comptroller,285,NA,364,NA,301,NA,39,NA,58,NA,285,364,301,39,58
03,Baltimore City,027-022,07,43A,Governor / Lt. Governor,284,NA,373,NA,295,NA,40,NA,58,NA,284,373,295,40,58
03,Baltimore City,027-022,07,43A,House of Delegates,498,NA,594,NA,536,NA,57,NA,103,NA,498,594,536,57,103
03,Baltimore City,027-022,07,43A,Judge Circuit Court,757,NA,901,NA,749,NA,72,NA,148,NA,757,901,749,72,148
03,Baltimore City,027-022,07,43A,Judge Orphans' Court,644,NA,782,NA,718,NA,61,NA,136,NA,644,782,718,61,136
03,Baltimore City,027-022,07,43A,Judge Spec Appeal at Lg,406,94,485,160,443,60,43,19,83,10,500,645,503,62,93
03,Baltimore City,027-022,07,43A,Register of Wills,266,NA,346,NA,290,NA,33,NA,53,NA,266,346,290,33,53
03,Baltimore City,027-022,07,43A,Sheriff,254,NA,327,NA,268,NA,33,NA,54,NA,254,327,268,33,54
03,Baltimore City,027-022,07,43A,State Senator,284,NA,358,NA,298,NA,35,NA,57,NA,284,358,298,35,57
03,Baltimore City,027-022,07,43A,State's Attorney,275,NA,360,NA,289,NA,38,NA,53,NA,275,360,289,38,53
03,Baltimore City,027-022,07,43A,U.S. Congress,290,NA,364,NA,302,NA,40,NA,59,NA,290,364,302,40,59
03,Baltimore City,027-022,07,43A,U.S. Senator,288,NA,364,NA,299,NA,38,NA,57,NA,288,364,299,38,57
03,Baltimore City,027-023,07,43A,Attorney General,73,NA,95,NA,48,NA,9,NA,16,NA,73,95,48,9,16
03,Baltimore City,027-023,07,43A,Board of Ed at Large,113,NA,161,NA,72,NA,11,NA,28,NA,113,161,72,11,28
03,Baltimore City,027-023,07,43A,Clerk Circuit Court,68,NA,87,NA,42,NA,7,NA,13,NA,68,87,42,7,13
03,Baltimore City,027-023,07,43A,Comptroller,70,NA,94,NA,47,NA,9,NA,16,NA,70,94,47,9,16
03,Baltimore City,027-023,07,43A,Governor / Lt. Governor,72,NA,97,NA,48,NA,9,NA,16,NA,72,97,48,9,16
03,Baltimore City,027-023,07,43A,House of Delegates,126,NA,158,NA,89,NA,11,NA,31,NA,126,158,89,11,31
03,Baltimore City,027-023,07,43A,Judge Circuit Court,187,NA,244,NA,139,NA,21,NA,47,NA,187,244,139,21,47
03,Baltimore City,027-023,07,43A,Judge Orphans' Court,157,NA,216,NA,111,NA,19,NA,41,NA,157,216,111,19,41
03,Baltimore City,027-023,07,43A,Judge Spec Appeal at Lg,101,26,127,37,66,16,8,8,25,5,127,164,82,16,30
03,Baltimore City,027-023,07,43A,Register of Wills,69,NA,85,NA,44,NA,7,NA,15,NA,69,85,44,7,15
03,Baltimore City,027-023,07,43A,Sheriff,65,NA,85,NA,40,NA,7,NA,13,NA,65,85,40,7,13
03,Baltimore City,027-023,07,43A,State Senator,71,NA,95,NA,46,NA,7,NA,16,NA,71,95,46,7,16
03,Baltimore City,027-023,07,43A,State's Attorney,71,NA,88,NA,48,NA,7,NA,16,NA,71,88,48,7,16
03,Baltimore City,027-023,07,43A,U.S. Congress,73,NA,95,NA,47,NA,9,NA,16,NA,73,95,47,9,16
03,Baltimore City,027-023,07,43A,U.S. Senator,72,NA,96,NA,47,NA,9,NA,16,NA,72,96,47,9,16
03,Baltimore City,027-024,07,43A,Attorney General,41,NA,68,NA,36,NA,11,NA,5,NA,41,68,36,11,5
03,Baltimore City,027-024,07,43A,Board of Ed at Large,71,NA,118,NA,52,NA,16,NA,8,NA,71,118,52,16,8
03,Baltimore City,027-024,07,43A,Clerk Circuit Court,38,NA,65,NA,31,NA,8,NA,4,NA,38,65,31,8,4
03,Baltimore City,027-024,07,43A,Comptroller,40,NA,67,NA,35,NA,11,NA,5,NA,40,67,35,11,5
03,Baltimore City,027-024,07,43A,Governor / Lt. Governor,39,NA,69,NA,37,NA,11,NA,5,NA,39,69,37,11,5
03,Baltimore City,027-024,07,43A,House of Delegates,73,NA,118,NA,64,NA,16,NA,7,NA,73,118,64,16,7
03,Baltimore City,027-024,07,43A,Judge Circuit Court,103,NA,177,NA,93,NA,17,NA,16,NA,103,177,93,17,16
03,Baltimore City,027-024,07,43A,Judge Orphans' Court,98,NA,150,NA,86,NA,23,NA,12,NA,98,150,86,23,12
03,Baltimore City,027-024,07,43A,Judge Spec Appeal at Lg,61,6,76,41,53,7,13,4,5,2,67,117,60,17,7
03,Baltimore City,027-024,07,43A,Register of Wills,37,NA,66,NA,32,NA,8,NA,4,NA,37,66,32,8,4
03,Baltimore City,027-024,07,43A,Sheriff,34,NA,64,NA,30,NA,10,NA,3,NA,34,64,30,10,3
03,Baltimore City,027-024,07,43A,State Senator,41,NA,65,NA,36,NA,8,NA,4,NA,41,65,36,8,4
03,Baltimore City,027-024,07,43A,State's Attorney,39,NA,67,NA,37,NA,10,NA,5,NA,39,67,37,10,5
